series_name,coicop,year,category,consumption
IT.income.calibrated.2020.Third quintile.023,023,2020,Third quintile,1.05980662803769e-06
IT.income.calibrated.2020.Third quintile.031,031,2020,Third quintile,27.2754626820004
IT.income.calibrated.2020.Third quintile.032,032,2020,Third quintile,8.46479876337945
IT.income.calibrated.2020.Third quintile.041,041,2020,Third quintile,35.6563640532244
IT.income.calibrated.2020.Third quintile.042,042,2020,Third quintile,259.782080959206
IT.income.calibrated.2020.Third quintile.043,043,2020,Third quintile,5.09376629331777
IT.income.calibrated.2020.Third quintile.044,044,2020,Third quintile,34.6376107945608
IT.income.calibrated.2020.Third quintile.045,045,2020,Third quintile,48.9001564158506
IT.income.calibrated.2020.Third quintile.051,051,2020,Third quintile,7.8315913381413
IT.income.calibrated.2020.Third quintile.052,052,2020,Third quintile,0.78315913381413
IT.income.calibrated.2020.Third quintile.053,053,2020,Third quintile,5.48211393669891
IT.income.calibrated.2020.Third quintile.054,054,2020,Third quintile,0.78315913381413
IT.income.calibrated.2020.Third quintile.055,055,2020,Third quintile,3.13263653525652
IT.income.calibrated.2020.Third quintile.056,056,2020,Third quintile,17.2295009439109
IT.income.calibrated.2020.Third quintile.061,061,2020,Third quintile,24.5774313574195
IT.income.calibrated.2020.Third quintile.062,062,2020,Third quintile,18.9057164287842
IT.income.calibrated.2020.Third quintile.063,063,2020,Third quintile,0.945285821439211
IT.income.calibrated.2020.Third quintile.071,071,2020,Third quintile,26.0907836664449
IT.income.calibrated.2020.Third quintile.072,072,2020,Third quintile,49.6566527845242
IT.income.calibrated.2020.Third quintile.073,073,2020,Third quintile,4.20819091394273
IT.income.calibrated.2020.Third quintile.081,081,2020,Third quintile,0.274677150506963
IT.income.calibrated.2020.Third quintile.082,082,2020,Third quintile,2.19741061182386
IT.income.calibrated.2020.Third quintile.083,083,2020,Third quintile,23.0728114241506
IT.income.calibrated.2020.Third quintile.091,091,2020,Third quintile,2.82839834854727
IT.income.calibrated.2020.Third quintile.092,092,2020,Third quintile,0.942799449515756
IT.income.calibrated.2020.Third quintile.093,093,2020,Third quintile,13.1991922932206
IT.income.calibrated.2020.Third quintile.094,094,2020,Third quintile,10.3707939446733
IT.income.calibrated.2020.Third quintile.095,095,2020,Third quintile,7.54239559612605
IT.income.calibrated.2020.Third quintile.096,096,2020,Third quintile,3.77119779806303
IT.income.calibrated.2020.Third quintile.101,101,2020,Third quintile,0.604708255977718
IT.income.calibrated.2020.Third quintile.102,102,2020,Third quintile,0.604708255977718
IT.income.calibrated.2020.Third quintile.103,103,2020,Third quintile,1e-06
IT.income.calibrated.2020.Third quintile.104,104,2020,Third quintile,1.81412476793316
IT.income.calibrated.2020.Third quintile.105,105,2020,Third quintile,0.604708255977718
IT.income.calibrated.2020.Third quintile.111,111,2020,Third quintile,28.5447693958795
IT.income.calibrated.2020.Third quintile.112,112,2020,Third quintile,3.80596925278393
IT.income.calibrated.2020.Third quintile.121,121,2020,Third quintile,26.8150152347551
IT.income.calibrated.2020.Third quintile.122,122,2020,Third quintile,1.03134673979827e-06
IT.income.calibrated.2020.Third quintile.123,123,2020,Third quintile,4.12538695919309
IT.income.calibrated.2020.Third quintile.124,124,2020,Third quintile,2.06269347959654
IT.income.calibrated.2020.Third quintile.125,125,2020,Third quintile,29.9090554541499
IT.income.calibrated.2020.Third quintile.126,126,2020,Third quintile,0.257837458459623
IT.income.calibrated.2020.Third quintile.127,127,2020,Third quintile,12.3761608775793
