series_name,coicop,year,category,consumption
IT.consumption.quintile.2020.Fourth quintile.071,071,2020,Fourth quintile,30.4994603992281
IT.consumption.quintile.2020.Fourth quintile.072,072,2020,Fourth quintile,58.04736011466
IT.consumption.quintile.2020.Fourth quintile.073,073,2020,Fourth quintile,4.91926780632712
IT.consumption.quintile.2020.Fourth quintile.081,081,2020,Fourth quintile,0.266320819107866
IT.consumption.quintile.2020.Fourth quintile.082,082,2020,Fourth quintile,2.13056016118245
IT.consumption.quintile.2020.Fourth quintile.083,083,2020,Fourth quintile,22.3708816924157
IT.consumption.quintile.2020.Fourth quintile.091,091,2020,Fourth quintile,2.90694028319208
IT.consumption.quintile.2020.Fourth quintile.092,092,2020,Fourth quintile,0.968980094397359
IT.consumption.quintile.2020.Fourth quintile.093,093,2020,Fourth quintile,13.565721321563
IT.consumption.quintile.2020.Fourth quintile.094,094,2020,Fourth quintile,10.6587810383709
IT.consumption.quintile.2020.Fourth quintile.095,095,2020,Fourth quintile,7.75184075517887
IT.consumption.quintile.2020.Fourth quintile.096,096,2020,Fourth quintile,3.87592037758943
IT.consumption.quintile.2020.Fourth quintile.101,101,2020,Fourth quintile,0.949212482052558
IT.consumption.quintile.2020.Fourth quintile.102,102,2020,Fourth quintile,0.949212482052558
IT.consumption.quintile.2020.Fourth quintile.103,103,2020,Fourth quintile,1e-06
IT.consumption.quintile.2020.Fourth quintile.104,104,2020,Fourth quintile,2.84763744615768
IT.consumption.quintile.2020.Fourth quintile.105,105,2020,Fourth quintile,0.949212482052558
IT.consumption.quintile.2020.Fourth quintile.111,111,2020,Fourth quintile,32.7795595312283
IT.consumption.quintile.2020.Fourth quintile.112,112,2020,Fourth quintile,4.37060793749711
IT.consumption.quintile.2020.Fourth quintile.121,121,2020,Fourth quintile,25.4133167757426
IT.consumption.quintile.2020.Fourth quintile.122,122,2020,Fourth quintile,1e-06
IT.consumption.quintile.2020.Fourth quintile.123,123,2020,Fourth quintile,3.90974104242194
IT.consumption.quintile.2020.Fourth quintile.124,124,2020,Fourth quintile,1.95487052121097
IT.consumption.quintile.2020.Fourth quintile.125,125,2020,Fourth quintile,28.3456225575591
IT.consumption.quintile.2020.Fourth quintile.126,126,2020,Fourth quintile,0.244359548227817
IT.consumption.quintile.2020.Fourth quintile.127,127,2020,Fourth quintile,11.7292231272658
IT.consumption.quintile.2020.Second quintile.011,011,2020,Second quintile,216.749595325014
IT.consumption.quintile.2020.Second quintile.012,012,2020,Second quintile,18.5454199208568
IT.consumption.quintile.2020.Second quintile.021,021,2020,Second quintile,9.10332040793256
IT.consumption.quintile.2020.Second quintile.022,022,2020,Second quintile,8.1929883671393
IT.consumption.quintile.2020.Second quintile.023,023,2020,Second quintile,1e-06
IT.consumption.quintile.2020.Second quintile.031,031,2020,Second quintile,18.7741825601934
IT.consumption.quintile.2020.Second quintile.032,032,2020,Second quintile,5.8264704497152
IT.consumption.quintile.2020.Second quintile.041,041,2020,Second quintile,43.2344173114438
IT.consumption.quintile.2020.Second quintile.042,042,2020,Second quintile,314.993611840519
IT.consumption.quintile.2020.Second quintile.043,043,2020,Second quintile,6.17634533020626
IT.consumption.quintile.2020.Second quintile.044,044,2020,Second quintile,41.9991482454026
IT.consumption.quintile.2020.Second quintile.045,045,2020,Second quintile,59.2929151699801
IT.consumption.quintile.2020.Second quintile.051,051,2020,Second quintile,7.01526721892467
IT.consumption.quintile.2020.Second quintile.052,052,2020,Second quintile,0.701526721892467
IT.consumption.quintile.2020.Second quintile.053,053,2020,Second quintile,4.91068705324727
IT.consumption.quintile.2020.Second quintile.054,054,2020,Second quintile,0.701526721892467
IT.consumption.quintile.2020.Second quintile.055,055,2020,Second quintile,2.80610688756987
IT.consumption.quintile.2020.Second quintile.056,056,2020,Second quintile,15.4335878816343
IT.consumption.quintile.2020.Second quintile.061,061,2020,Second quintile,22.783475286135
IT.consumption.quintile.2020.Second quintile.062,062,2020,Second quintile,17.5257502201039
IT.consumption.quintile.2020.Second quintile.063,063,2020,Second quintile,0.876287511005194
IT.consumption.quintile.2020.Second quintile.071,071,2020,Second quintile,18.2066121134605
IT.consumption.quintile.2020.Second quintile.072,072,2020,Second quintile,34.6512940223926
IT.consumption.quintile.2020.Second quintile.073,073,2020,Second quintile,2.93655034088073
IT.consumption.quintile.2020.Second quintile.081,081,2020,Second quintile,0.297003753918718
IT.consumption.quintile.2020.Second quintile.082,082,2020,Second quintile,2.37602290328103
IT.consumption.quintile.2020.Second quintile.083,083,2020,Second quintile,24.9482404844509
IT.consumption.quintile.2020.Second quintile.091,091,2020,Second quintile,1.74687723293363
IT.consumption.quintile.2020.Second quintile.092,092,2020,Second quintile,0.582292410977878
IT.consumption.quintile.2020.Second quintile.093,093,2020,Second quintile,8.15209375369029
IT.consumption.quintile.2020.Second quintile.094,094,2020,Second quintile,6.40521652075666
IT.consumption.quintile.2020.Second quintile.095,095,2020,Second quintile,4.65833928782302
IT.consumption.quintile.2020.Second quintile.096,096,2020,Second quintile,2.32916964391151
IT.consumption.quintile.2020.Second quintile.101,101,2020,Second quintile,0.4903799684253
IT.consumption.quintile.2020.Second quintile.102,102,2020,Second quintile,0.4903799684253
IT.consumption.quintile.2020.Second quintile.103,103,2020,Second quintile,1e-06
IT.consumption.quintile.2020.Second quintile.104,104,2020,Second quintile,1.4711399052759
IT.consumption.quintile.2020.Second quintile.105,105,2020,Second quintile,0.4903799684253
IT.consumption.quintile.2020.Second quintile.111,111,2020,Second quintile,16.6062834514909
IT.consumption.quintile.2020.Second quintile.112,112,2020,Second quintile,2.21417112686546
IT.consumption.quintile.2020.Second quintile.121,121,2020,Second quintile,19.6304152864875
IT.consumption.quintile.2020.Second quintile.122,122,2020,Second quintile,1e-06
IT.consumption.quintile.2020.Second quintile.123,123,2020,Second quintile,3.02006389022885
IT.consumption.quintile.2020.Second quintile.124,124,2020,Second quintile,1.51003194511442
IT.consumption.quintile.2020.Second quintile.125,125,2020,Second quintile,21.8954632041591
IT.consumption.quintile.2020.Second quintile.126,126,2020,Second quintile,0.188754559401282
IT.consumption.quintile.2020.Second quintile.127,127,2020,Second quintile,9.06019167068654
IT.consumption.quintile.2020.Third quintile.011,011,2020,Third quintile,213.751466494586
IT.consumption.quintile.2020.Third quintile.012,012,2020,Third quintile,18.2888955289486
IT.consumption.quintile.2020.Third quintile.021,021,2020,Third quintile,10.7193295874234
IT.consumption.quintile.2020.Third quintile.022,022,2020,Third quintile,9.6473966286811
IT.consumption.quintile.2020.Third quintile.023,023,2020,Third quintile,1.07193295874234e-06
IT.consumption.quintile.2020.Third quintile.031,031,2020,Third quintile,24.7386321906297
IT.consumption.quintile.2020.Third quintile.032,032,2020,Third quintile,7.67750654191955
IT.consumption.quintile.2020.Third quintile.041,041,2020,Third quintile,38.7833434602429
IT.consumption.quintile.2020.Third quintile.042,042,2020,Third quintile,282.564359496056
IT.consumption.quintile.2020.Third quintile.043,043,2020,Third quintile,5.54047763717756
IT.consumption.quintile.2020.Third quintile.044,044,2020,Third quintile,37.6752479328074
IT.consumption.quintile.2020.Third quintile.045,045,2020,Third quintile,53.1885853169046
IT.consumption.quintile.2020.Third quintile.051,051,2020,Third quintile,7.75838773703331
IT.consumption.quintile.2020.Third quintile.052,052,2020,Third quintile,0.775838773703331
IT.consumption.quintile.2020.Third quintile.053,053,2020,Third quintile,5.43087141592332
IT.consumption.quintile.2020.Third quintile.054,054,2020,Third quintile,0.775838773703331
IT.consumption.quintile.2020.Third quintile.055,055,2020,Third quintile,3.10335509481332
IT.consumption.quintile.2020.Third quintile.056,056,2020,Third quintile,17.0684530214733
IT.consumption.quintile.2020.Third quintile.061,061,2020,Third quintile,24.1046512781411
IT.consumption.quintile.2020.Third quintile.062,062,2020,Third quintile,18.542039444724
IT.consumption.quintile.2020.Third quintile.063,063,2020,Third quintile,0.927101972236198
IT.consumption.quintile.2020.Third quintile.071,071,2020,Third quintile,22.7473966188402
IT.consumption.quintile.2020.Third quintile.072,072,2020,Third quintile,43.2934322745668
IT.consumption.quintile.2020.Third quintile.073,073,2020,Third quintile,3.66893493852261
IT.consumption.quintile.2020.Third quintile.081,081,2020,Third quintile,0.279355698792373
IT.consumption.quintile.2020.Third quintile.082,082,2020,Third quintile,2.23483888582232
IT.consumption.quintile.2020.Third quintile.083,083,2020,Third quintile,23.4658083011344
IT.consumption.quintile.2020.Third quintile.091,091,2020,Third quintile,2.30188472079678
IT.consumption.quintile.2020.Third quintile.092,092,2020,Third quintile,0.767294906932261
IT.consumption.quintile.2020.Third quintile.093,093,2020,Third quintile,10.7421286970517
IT.consumption.quintile.2020.Third quintile.094,094,2020,Third quintile,8.44024397625487
IT.consumption.quintile.2020.Third quintile.095,095,2020,Third quintile,6.13835925545809
IT.consumption.quintile.2020.Third quintile.096,096,2020,Third quintile,3.06917962772904
IT.consumption.quintile.2020.Third quintile.101,101,2020,Third quintile,0.595144855793917
IT.consumption.quintile.2020.Third quintile.102,102,2020,Third quintile,0.595144855793917
IT.consumption.quintile.2020.Third quintile.103,103,2020,Third quintile,1e-06
IT.consumption.quintile.2020.Third quintile.104,104,2020,Third quintile,1.78543456738175
IT.consumption.quintile.2020.Third quintile.105,105,2020,Third quintile,0.595144855793917
IT.consumption.quintile.2020.Third quintile.111,111,2020,Third quintile,22.6252941200999
IT.consumption.quintile.2020.Third quintile.112,112,2020,Third quintile,3.01670588267999
IT.consumption.quintile.2020.Third quintile.121,121,2020,Third quintile,22.2114508976798
IT.consumption.quintile.2020.Third quintile.122,122,2020,Third quintile,1e-06
IT.consumption.quintile.2020.Third quintile.123,123,2020,Third quintile,3.41714629195074
IT.consumption.quintile.2020.Third quintile.124,124,2020,Third quintile,1.70857314597537
IT.consumption.quintile.2020.Third quintile.125,125,2020,Third quintile,24.7743106166429
IT.consumption.quintile.2020.Third quintile.126,126,2020,Third quintile,0.213572283961851
IT.consumption.quintile.2020.Third quintile.127,127,2020,Third quintile,10.2514388758522
